Repetition,Feature,NullImprovementPct,NullMaximumImprovementPct,Horizon
19,age65_pct,-0.1809963668502735,0.6738155330508726,1
19,urban_pct,-0.091041143966016,0.6738155330508726,1
19,gdp_per_capita,0.0610929572722456,0.6738155330508726,1
19,health_expenditure_pct_gdp,0.0710465589214392,0.6738155330508726,1
19,log_population,0.0889489047138266,0.6738155330508726,1
19,population_growth1,0.0421466423730372,0.6738155330508726,1
19,population_growth3,0.1877401367704388,0.6738155330508726,1
19,age65_change1,-0.1353773589639914,0.6738155330508726,1
19,urban_change1,0.1411453221395469,0.6738155330508726,1
19,log_gdp_per_capita,0.1782540204790449,0.6738155330508726,1
19,gdp_growth1,-0.1089186724424321,0.6738155330508726,1
19,health_expenditure_change1,-1.5007966239582151,0.6738155330508726,1
19,eu_resistance_excl_country,-0.0990613876739595,0.6738155330508726,1
19,resistance_gap_to_eu,-0.1219285971158732,0.6738155330508726,1
19,eu_resistance_change1,-1.4541182918399949,0.6738155330508726,1
19,other_antibiotic_mean,-0.0560920975276832,0.6738155330508726,1
19,other_antibiotic_sd,-0.0450962379148893,0.6738155330508726,1
19,other_high_resistance_count,0.0805062513437499,0.6738155330508726,1
19,country_profile_gap,0.0885986022069792,0.6738155330508726,1
19,trend_x_volatility,0.3586159605916231,0.6738155330508726,1
19,resistance_x_consumption,0.0237788378719148,0.6738155330508726,1
19,trend_x_consumption,-0.6769442844357372,0.6738155330508726,1
19,resistance_x_eu_gap,0.1267491110770468,0.6738155330508726,1
19,origin_year_index,0.6738155330508726,0.6738155330508726,1
0,family_consumption_lag1,2.4711357299470853,6.627526091293827,3
0,family_consumption_lag2,3.775112879803781,6.627526091293827,3
0,family_consumption_lag3,5.570914397345301,6.627526091293827,3
0,family_consumption_mean3,3.2880859173813217,6.627526091293827,3
0,family_consumption_sum3,3.788159233836932,6.627526091293827,3
0,family_consumption_volatility3,2.511908179130062,6.627526091293827,3
0,family_consumption_change1,2.9431380844257604,6.627526091293827,3
0,family_consumption_trend3,4.975792752114747,6.627526091293827,3
0,consumption_community_lag1,1.9703027677675944,6.627526091293827,3
0,consumption_hospital_lag1,2.8502430520973423,6.627526091293827,3
0,hospital_community_ratio_lag1,3.0308540750543385,6.627526091293827,3
0,reserve_pct_lag1,2.612747359414757,6.627526091293827,3
0,reserve_pct_lag2,3.440095033736532,6.627526091293827,3
0,reserve_pct_lag3,4.356629492593446,6.627526091293827,3
0,reserve_mean3,2.9423357458121058,6.627526091293827,3
0,reserve_change1,2.4568655997745634,6.627526091293827,3
0,ast_tested_per_100k,2.656122329528505,6.627526091293827,3
0,reported_resistant_per_100k,1.892496280134404,6.627526091293827,3
0,tested_growth1,1.4396060552099297,6.627526091293827,3
0,testing_volatility4,2.19260929000044,6.627526091293827,3
0,population,2.4758945063317985,6.627526091293827,3
0,age65_pct,1.4168274748204717,6.627526091293827,3
0,urban_pct,2.3744241870499674,6.627526091293827,3
0,gdp_per_capita,2.1431782922901186,6.627526091293827,3
0,health_expenditure_pct_gdp,2.4956734662949938,6.627526091293827,3
0,log_population,2.4047097357357607,6.627526091293827,3
0,population_growth1,2.0661324098527465,6.627526091293827,3
0,population_growth3,6.627526091293827,6.627526091293827,3
0,age65_change1,0.911429682495293,6.627526091293827,3
0,urban_change1,2.1869891624473485,6.627526091293827,3
0,log_gdp_per_capita,3.721118518429035,6.627526091293827,3
0,gdp_growth1,-0.0885051409748843,6.627526091293827,3
0,health_expenditure_change1,-0.5915740557591999,6.627526091293827,3
0,eu_resistance_excl_country,2.9483503601439733,6.627526091293827,3
0,resistance_gap_to_eu,1.5499165219967137,6.627526091293827,3
0,eu_resistance_change1,-1.0404976682554763,6.627526091293827,3
0,other_antibiotic_mean,1.320408358810642,6.627526091293827,3
0,other_antibiotic_sd,1.7661873712428076,6.627526091293827,3
0,other_high_resistance_count,0.9799815721631554,6.627526091293827,3
0,country_profile_gap,0.2853313328638296,6.627526091293827,3
0,trend_x_volatility,0.8113673073224856,6.627526091293827,3
0,resistance_x_consumption,3.0925781026807684,6.627526091293827,3
0,trend_x_consumption,2.4147977818984505,6.627526091293827,3
0,resistance_x_eu_gap,1.208520729150728,6.627526091293827,3
0,origin_year_index,6.379595250053264,6.627526091293827,3
1,family_consumption_lag1,0.8537339773933273,3.115780882183476,3
1,family_consumption_lag2,0.9165909919099786,3.115780882183476,3
1,family_consumption_lag3,2.4316708899268837,3.115780882183476,3
1,family_consumption_mean3,1.0854507683335377,3.115780882183476,3
1,family_consumption_sum3,1.072996171183502,3.115780882183476,3
1,family_consumption_volatility3,0.2528254799001274,3.115780882183476,3
1,family_consumption_change1,1.2512941692359647,3.115780882183476,3
1,family_consumption_trend3,1.956128555804877,3.115780882183476,3
1,consumption_community_lag1,0.968939497228216,3.115780882183476,3
1,consumption_hospital_lag1,0.617415010277346,3.115780882183476,3
1,hospital_community_ratio_lag1,1.4983561351624708,3.115780882183476,3
1,reserve_pct_lag1,1.3606369055076724,3.115780882183476,3
1,reserve_pct_lag2,1.6853995665251251,3.115780882183476,3
1,reserve_pct_lag3,1.6292627185006263,3.115780882183476,3
1,reserve_mean3,2.0209353901242424,3.115780882183476,3
1,reserve_change1,1.1831192127580252,3.115780882183476,3
1,ast_tested_per_100k,2.387750304688685,3.115780882183476,3
1,reported_resistant_per_100k,1.8342719043131008,3.115780882183476,3
1,tested_growth1,-0.606608855652544,3.115780882183476,3
1,testing_volatility4,0.2878173785568782,3.115780882183476,3
1,population,1.5932742802531608,3.115780882183476,3
1,age65_pct,0.8410361414421025,3.115780882183476,3
1,urban_pct,1.2989184875168889,3.115780882183476,3
1,gdp_per_capita,2.423615632372661,3.115780882183476,3
1,health_expenditure_pct_gdp,1.6834367819411575,3.115780882183476,3
1,log_population,1.4725746324150402,3.115780882183476,3
1,population_growth1,1.4697770768385985,3.115780882183476,3
1,population_growth3,2.522043342556909,3.115780882183476,3
1,age65_change1,0.494483624682148,3.115780882183476,3
1,urban_change1,0.8399299815047503,3.115780882183476,3
1,log_gdp_per_capita,2.7773934626714065,3.115780882183476,3
1,gdp_growth1,-1.5605809471237235,3.115780882183476,3
1,health_expenditure_change1,-0.9263532348751912,3.115780882183476,3
1,eu_resistance_excl_country,1.307798595772734,3.115780882183476,3
1,resistance_gap_to_eu,-0.5166765183942911,3.115780882183476,3
1,eu_resistance_change1,-0.7007345224513047,3.115780882183476,3
1,other_antibiotic_mean,0.914630377575348,3.115780882183476,3
1,other_antibiotic_sd,1.061720234616114,3.115780882183476,3
1,other_high_resistance_count,0.7265127778603944,3.115780882183476,3
1,country_profile_gap,-0.0791350521224701,3.115780882183476,3
1,trend_x_volatility,-0.2653895394951379,3.115780882183476,3
1,resistance_x_consumption,1.4849543736022035,3.115780882183476,3
1,trend_x_consumption,0.4766028480165908,3.115780882183476,3
1,resistance_x_eu_gap,-1.030829307032926,3.115780882183476,3
1,origin_year_index,3.115780882183476,3.115780882183476,3
2,family_consumption_lag1,1.346107494619516,5.351067756101311,3
2,family_consumption_lag2,1.4093922520790032,5.351067756101311,3
2,family_consumption_lag3,3.725571134721825,5.351067756101311,3
2,family_consumption_mean3,1.1896329949072726,5.351067756101311,3
2,family_consumption_sum3,1.225639479357034,5.351067756101311,3
2,family_consumption_volatility3,0.9124800887648468,5.351067756101311,3
2,family_consumption_change1,1.3427450692560845,5.351067756101311,3
2,family_consumption_trend3,4.255395122987533,5.351067756101311,3
2,consumption_community_lag1,1.8551209881037176,5.351067756101311,3
2,consumption_hospital_lag1,0.3453378171468124,5.351067756101311,3
2,hospital_community_ratio_lag1,0.9206189175294784,5.351067756101311,3
2,reserve_pct_lag1,1.6180741949340731,5.351067756101311,3
2,reserve_pct_lag2,1.7190739828516244,5.351067756101311,3
2,reserve_pct_lag3,2.9739877495252816,5.351067756101311,3
2,reserve_mean3,1.8348095085313976,5.351067756101311,3
2,reserve_change1,0.9078647557456722,5.351067756101311,3
2,ast_tested_per_100k,3.7639756058688794,5.351067756101311,3
2,reported_resistant_per_100k,2.150173817905348,5.351067756101311,3
2,tested_growth1,0.2851146713069884,5.351067756101311,3
2,testing_volatility4,1.3492013548812187,5.351067756101311,3
2,population,1.0713099732086877,5.351067756101311,3
2,age65_pct,0.9156678100364842,5.351067756101311,3
2,urban_pct,2.912060933532673,5.351067756101311,3
2,gdp_per_capita,2.7837935853804483,5.351067756101311,3
2,health_expenditure_pct_gdp,2.542084170411949,5.351067756101311,3
2,log_population,1.2341079417695875,5.351067756101311,3
2,population_growth1,3.014685105004681,5.351067756101311,3
2,population_growth3,4.846738667162036,5.351067756101311,3
2,age65_change1,1.9414130459590315,5.351067756101311,3
2,urban_change1,2.9111112051193326,5.351067756101311,3
2,log_gdp_per_capita,4.104413032142644,5.351067756101311,3
2,gdp_growth1,-0.3832899545375209,5.351067756101311,3
2,health_expenditure_change1,-0.7236084123003104,5.351067756101311,3
2,eu_resistance_excl_country,1.3270321470361033,5.351067756101311,3
2,resistance_gap_to_eu,1.423481439977418,5.351067756101311,3
2,eu_resistance_change1,-0.8390727559485243,5.351067756101311,3
2,other_antibiotic_mean,1.9993755592259883,5.351067756101311,3
2,other_antibiotic_sd,1.9731185764568304,5.351067756101311,3
2,other_high_resistance_count,1.0644805922898577,5.351067756101311,3
2,country_profile_gap,1.157337914324062,5.351067756101311,3
2,trend_x_volatility,0.0173543196249335,5.351067756101311,3
2,resistance_x_consumption,2.055610704883034,5.351067756101311,3
2,trend_x_consumption,1.604370433341714,5.351067756101311,3
2,resistance_x_eu_gap,1.2201817923216327,5.351067756101311,3
2,origin_year_index,5.351067756101311,5.351067756101311,3
3,family_consumption_lag1,2.4467610013157697,4.952543560585903,3
3,family_consumption_lag2,3.056491467297655,4.952543560585903,3
3,family_consumption_lag3,4.051953167318009,4.952543560585903,3
3,family_consumption_mean3,3.57071855660292,4.952543560585903,3
3,family_consumption_sum3,2.9800836962834025,4.952543560585903,3
3,family_consumption_volatility3,2.4861947057402403,4.952543560585903,3
3,family_consumption_change1,3.878955633380272,4.952543560585903,3
3,family_consumption_trend3,4.6650642529912405,4.952543560585903,3
3,consumption_community_lag1,2.8315108305852594,4.952543560585903,3
3,consumption_hospital_lag1,3.4470772142161024,4.952543560585903,3
3,hospital_community_ratio_lag1,3.05412745804806,4.952543560585903,3
3,reserve_pct_lag1,3.2039100260817728,4.952543560585903,3
3,reserve_pct_lag2,3.216469429725126,4.952543560585903,3
3,reserve_pct_lag3,3.5073059090735783,4.952543560585903,3
3,reserve_mean3,3.4121298063212304,4.952543560585903,3
3,reserve_change1,2.89942844093036,4.952543560585903,3
3,ast_tested_per_100k,2.7182108022673392,4.952543560585903,3
3,reported_resistant_per_100k,2.8427248304139017,4.952543560585903,3
3,tested_growth1,1.696462102523529,4.952543560585903,3
3,testing_volatility4,3.01331547403436,4.952543560585903,3
3,population,1.963009852493041,4.952543560585903,3
3,age65_pct,1.2683035969037748,4.952543560585903,3
3,urban_pct,2.7785412521106707,4.952543560585903,3
3,gdp_per_capita,3.226903839960114,4.952543560585903,3
3,health_expenditure_pct_gdp,3.5377991126248967,4.952543560585903,3
3,log_population,2.52892686126287,4.952543560585903,3
3,population_growth1,3.361998183346048,4.952543560585903,3
3,population_growth3,4.952543560585903,4.952543560585903,3
3,age65_change1,2.0813979015361697,4.952543560585903,3
3,urban_change1,3.170391271024983,4.952543560585903,3
3,log_gdp_per_capita,3.648563970170389,4.952543560585903,3
3,gdp_growth1,1.0703076693318658,4.952543560585903,3
3,health_expenditure_change1,0.2631538155448081,4.952543560585903,3
3,eu_resistance_excl_country,2.096978940571028,4.952543560585903,3
3,resistance_gap_to_eu,1.4517780241164864,4.952543560585903,3
3,eu_resistance_change1,0.9682926553668272,4.952543560585903,3
3,other_antibiotic_mean,2.957540798135646,4.952543560585903,3
3,other_antibiotic_sd,2.535306172472827,4.952543560585903,3
3,other_high_resistance_count,1.3262685487693386,4.952543560585903,3
3,country_profile_gap,1.2343976954768563,4.952543560585903,3
3,trend_x_volatility,-0.3862637700076442,4.952543560585903,3
3,resistance_x_consumption,3.539130458932305,4.952543560585903,3
3,trend_x_consumption,2.803710901681747,4.952543560585903,3
3,resistance_x_eu_gap,1.876388160463937,4.952543560585903,3
3,origin_year_index,4.904556104115966,4.952543560585903,3
4,family_consumption_lag1,0.2065010312236151,3.6614976530691368,3
4,family_consumption_lag2,1.3727309846452078,3.6614976530691368,3
4,family_consumption_lag3,3.6614976530691368,3.6614976530691368,3
4,family_consumption_mean3,1.816358572158013,3.6614976530691368,3
4,family_consumption_sum3,0.968658586370392,3.6614976530691368,3
4,family_consumption_volatility3,0.4648589267174734,3.6614976530691368,3
4,family_consumption_change1,1.1670121303319714,3.6614976530691368,3
4,family_consumption_trend3,3.1180332425358297,3.6614976530691368,3
4,consumption_community_lag1,0.8686402670396819,3.6614976530691368,3
4,consumption_hospital_lag1,0.5330980843355089,3.6614976530691368,3
4,hospital_community_ratio_lag1,0.5829045143193298,3.6614976530691368,3
4,reserve_pct_lag1,1.4525347230999968,3.6614976530691368,3
4,reserve_pct_lag2,2.182906251225884,3.6614976530691368,3
4,reserve_pct_lag3,2.535349507296609,3.6614976530691368,3
4,reserve_mean3,1.972216059054405,3.6614976530691368,3
4,reserve_change1,1.4108856990335232,3.6614976530691368,3
4,ast_tested_per_100k,2.7646473674668037,3.6614976530691368,3
4,reported_resistant_per_100k,1.7023834688755963,3.6614976530691368,3
4,tested_growth1,-1.234351437646667,3.6614976530691368,3
4,testing_volatility4,0.4343587678176822,3.6614976530691368,3
4,population,1.978984400376696,3.6614976530691368,3
4,age65_pct,0.5716858281736047,3.6614976530691368,3
4,urban_pct,2.034277990799592,3.6614976530691368,3
4,gdp_per_capita,2.490297468780445,3.6614976530691368,3
4,health_expenditure_pct_gdp,2.052367809107672,3.6614976530691368,3
4,log_population,1.381130021494585,3.6614976530691368,3
4,population_growth1,1.3303259001388164,3.6614976530691368,3
4,population_growth3,3.5046026703003967,3.6614976530691368,3
4,age65_change1,0.3158826741711784,3.6614976530691368,3
4,urban_change1,1.4698682607782112,3.6614976530691368,3
4,log_gdp_per_capita,2.963313133683216,3.6614976530691368,3
4,gdp_growth1,-1.4201653411422115,3.6614976530691368,3
4,health_expenditure_change1,-0.858141238566857,3.6614976530691368,3
4,eu_resistance_excl_country,1.1450648660739835,3.6614976530691368,3
4,resistance_gap_to_eu,-0.3748539876603337,3.6614976530691368,3
4,eu_resistance_change1,-2.245961656966806,3.6614976530691368,3
4,other_antibiotic_mean,0.2865986343798526,3.6614976530691368,3
4,other_antibiotic_sd,1.4200033396505725,3.6614976530691368,3
4,other_high_resistance_count,0.0208524538056174,3.6614976530691368,3
4,country_profile_gap,0.4250477144435431,3.6614976530691368,3
4,trend_x_volatility,0.4905999970324886,3.6614976530691368,3
4,resistance_x_consumption,1.8272000837596265,3.6614976530691368,3
4,trend_x_consumption,1.38812790557794,3.6614976530691368,3
4,resistance_x_eu_gap,0.3157391644043686,3.6614976530691368,3
4,origin_year_index,3.34423821151936,3.6614976530691368,3
5,family_consumption_lag1,2.0335787399468668,4.367966026868861,3
5,family_consumption_lag2,2.212398367941653,4.367966026868861,3
5,family_consumption_lag3,2.468636678134269,4.367966026868861,3
5,family_consumption_mean3,2.1774964090864484,4.367966026868861,3
5,family_consumption_sum3,2.197325577903385,4.367966026868861,3
5,family_consumption_volatility3,1.5432192631824952,4.367966026868861,3
5,family_consumption_change1,1.860980371788612,4.367966026868861,3
5,family_consumption_trend3,3.612780955711964,4.367966026868861,3
5,consumption_community_lag1,2.0876151975230863,4.367966026868861,3
5,consumption_hospital_lag1,2.514958159009602,4.367966026868861,3
5,hospital_community_ratio_lag1,2.3841643200560485,4.367966026868861,3
5,reserve_pct_lag1,1.7496741490125498,4.367966026868861,3
5,reserve_pct_lag2,2.80351000200156,4.367966026868861,3
5,reserve_pct_lag3,1.8672432820588172,4.367966026868861,3
5,reserve_mean3,2.2878849702312936,4.367966026868861,3
5,reserve_change1,2.047430371203597,4.367966026868861,3
5,ast_tested_per_100k,4.367966026868861,4.367966026868861,3
5,reported_resistant_per_100k,3.624775738044616,4.367966026868861,3
5,tested_growth1,0.6896213216535538,4.367966026868861,3
5,testing_volatility4,0.9293102651792576,4.367966026868861,3
5,population,3.0657125561008005,4.367966026868861,3
5,age65_pct,1.6826151027394467,4.367966026868861,3
5,urban_pct,3.3501148768742315,4.367966026868861,3
5,gdp_per_capita,3.709827182191776,4.367966026868861,3
5,health_expenditure_pct_gdp,2.3005003323369944,4.367966026868861,3
5,log_population,3.892952271412287,4.367966026868861,3
5,population_growth1,1.487816701603037,4.367966026868861,3
5,population_growth3,4.242692689858052,4.367966026868861,3
5,age65_change1,1.5654579128580075,4.367966026868861,3
5,urban_change1,2.5916072554625487,4.367966026868861,3
5,log_gdp_per_capita,4.2379414961925015,4.367966026868861,3
5,gdp_growth1,-0.2928618915830932,4.367966026868861,3
5,health_expenditure_change1,0.3977335546622045,4.367966026868861,3
5,eu_resistance_excl_country,1.6196254234093053,4.367966026868861,3
5,resistance_gap_to_eu,1.8775956502977669,4.367966026868861,3
5,eu_resistance_change1,-0.53838722303475,4.367966026868861,3
5,other_antibiotic_mean,1.903758278454682,4.367966026868861,3
5,other_antibiotic_sd,1.4745941096165422,4.367966026868861,3
5,other_high_resistance_count,0.2821176778740029,4.367966026868861,3
5,country_profile_gap,1.2425958492916402,4.367966026868861,3
5,trend_x_volatility,1.216348083086738,4.367966026868861,3
5,resistance_x_consumption,2.1187659636744467,4.367966026868861,3
5,trend_x_consumption,1.453553303846945,4.367966026868861,3
5,resistance_x_eu_gap,1.2951972267984193,4.367966026868861,3
5,origin_year_index,3.40753491375448,4.367966026868861,3
6,family_consumption_lag1,2.056052936655105,4.108339682257291,3
6,family_consumption_lag2,3.255943357053601,4.108339682257291,3
6,family_consumption_lag3,3.044152738590041,4.108339682257291,3
6,family_consumption_mean3,3.342433050707067,4.108339682257291,3
6,family_consumption_sum3,3.399646415316904,4.108339682257291,3
6,family_consumption_volatility3,1.904766091575138,4.108339682257291,3
6,family_consumption_change1,2.5539204988287505,4.108339682257291,3
6,family_consumption_trend3,2.9283679343140943,4.108339682257291,3
6,consumption_community_lag1,2.593514047101013,4.108339682257291,3
6,consumption_hospital_lag1,3.238228310439416,4.108339682257291,3
6,hospital_community_ratio_lag1,2.601997065337041,4.108339682257291,3
6,reserve_pct_lag1,2.2084303509497665,4.108339682257291,3
6,reserve_pct_lag2,4.002988889629176,4.108339682257291,3
6,reserve_pct_lag3,3.498470020331543,4.108339682257291,3
6,reserve_mean3,3.7900887933765386,4.108339682257291,3
6,reserve_change1,2.8950159984405346,4.108339682257291,3
6,ast_tested_per_100k,2.00311209093334,4.108339682257291,3
6,reported_resistant_per_100k,2.054718987803315,4.108339682257291,3
6,tested_growth1,0.4126097590840478,4.108339682257291,3
6,testing_volatility4,2.105123935992612,4.108339682257291,3
6,population,1.6589840888047485,4.108339682257291,3
6,age65_pct,1.0286235264652956,4.108339682257291,3
6,urban_pct,2.1644351533269464,4.108339682257291,3
6,gdp_per_capita,1.829485561516576,4.108339682257291,3
6,health_expenditure_pct_gdp,2.5815827795975084,4.108339682257291,3
6,log_population,1.9910748561257705,4.108339682257291,3
6,population_growth1,3.5013187204091003,4.108339682257291,3
6,population_growth3,4.108339682257291,4.108339682257291,3
6,age65_change1,1.615768937160442,4.108339682257291,3
6,urban_change1,1.7960512213055473,4.108339682257291,3
6,log_gdp_per_capita,3.3695354390614334,4.108339682257291,3
6,gdp_growth1,-0.020601248304182,4.108339682257291,3
6,health_expenditure_change1,0.7926422249156981,4.108339682257291,3
6,eu_resistance_excl_country,1.2705673123640315,4.108339682257291,3
6,resistance_gap_to_eu,0.9646921299373696,4.108339682257291,3
6,eu_resistance_change1,-0.401706016411488,4.108339682257291,3
6,other_antibiotic_mean,0.5946062471781737,4.108339682257291,3
6,other_antibiotic_sd,1.5592766995037055,4.108339682257291,3
6,other_high_resistance_count,1.0150369706158284,4.108339682257291,3
6,country_profile_gap,1.2224379457717784,4.108339682257291,3
6,trend_x_volatility,0.2966463385355138,4.108339682257291,3
6,resistance_x_consumption,3.295042512983737,4.108339682257291,3
6,trend_x_consumption,1.6125953047003785,4.108339682257291,3
6,resistance_x_eu_gap,-0.1234969328325271,4.108339682257291,3
6,origin_year_index,4.091362932142368,4.108339682257291,3
7,family_consumption_lag1,1.115433729542037,3.18921365972455,3
7,family_consumption_lag2,1.799030881372736,3.18921365972455,3
7,family_consumption_lag3,2.256145650924044,3.18921365972455,3
7,family_consumption_mean3,1.7537494684234192,3.18921365972455,3
7,family_consumption_sum3,2.044577904321619,3.18921365972455,3
7,family_consumption_volatility3,0.3383141110255979,3.18921365972455,3
7,family_consumption_change1,1.5270441835809887,3.18921365972455,3
7,family_consumption_trend3,2.3802842121484824,3.18921365972455,3
7,consumption_community_lag1,1.2213564423770176,3.18921365972455,3
7,consumption_hospital_lag1,1.9171562671687088,3.18921365972455,3
7,hospital_community_ratio_lag1,1.9059665146141656,3.18921365972455,3
7,reserve_pct_lag1,1.23138990357264,3.18921365972455,3
7,reserve_pct_lag2,1.6548964947454718,3.18921365972455,3
7,reserve_pct_lag3,2.513091294713763,3.18921365972455,3
7,reserve_mean3,2.5433324219408493,3.18921365972455,3
7,reserve_change1,2.3409296439457457,3.18921365972455,3
7,ast_tested_per_100k,1.754811037368609,3.18921365972455,3
7,reported_resistant_per_100k,1.4948102512178032,3.18921365972455,3
7,tested_growth1,-0.0259889440450972,3.18921365972455,3
7,testing_volatility4,-0.9106037940766664,3.18921365972455,3
7,population,1.7223876696510252,3.18921365972455,3
7,age65_pct,1.1259583239186093,3.18921365972455,3
7,urban_pct,1.5455880899065213,3.18921365972455,3
7,gdp_per_capita,3.1363915786807968,3.18921365972455,3
7,health_expenditure_pct_gdp,2.467224961149469,3.18921365972455,3
7,log_population,1.0627108825556482,3.18921365972455,3
7,population_growth1,0.9598377778014902,3.18921365972455,3
7,population_growth3,3.18921365972455,3.18921365972455,3
7,age65_change1,0.3805780097503881,3.18921365972455,3
7,urban_change1,1.7202568121080075,3.18921365972455,3
7,log_gdp_per_capita,2.752967478347579,3.18921365972455,3
7,gdp_growth1,-0.5041951737297105,3.18921365972455,3
7,health_expenditure_change1,0.1668609405431618,3.18921365972455,3
7,eu_resistance_excl_country,0.2664845884740836,3.18921365972455,3
7,resistance_gap_to_eu,0.465980320376525,3.18921365972455,3
7,eu_resistance_change1,-1.2984563128633675,3.18921365972455,3
7,other_antibiotic_mean,1.0022569484225734,3.18921365972455,3
7,other_antibiotic_sd,1.083887747183518,3.18921365972455,3
7,other_high_resistance_count,0.8411015867790215,3.18921365972455,3
7,country_profile_gap,-1.0989850308592788,3.18921365972455,3
7,trend_x_volatility,0.3396009039773737,3.18921365972455,3
7,resistance_x_consumption,1.5177343120542264,3.18921365972455,3
7,trend_x_consumption,1.0669204886260983,3.18921365972455,3
7,resistance_x_eu_gap,-0.2482427762544833,3.18921365972455,3
7,origin_year_index,2.27609213113928,3.18921365972455,3
8,family_consumption_lag1,1.644758716462545,3.676055977996089,3
8,family_consumption_lag2,2.4013847755630464,3.676055977996089,3
8,family_consumption_lag3,2.548237135824814,3.676055977996089,3
8,family_consumption_mean3,2.4175737008474547,3.676055977996089,3
8,family_consumption_sum3,2.2045867965194264,3.676055977996089,3
8,family_consumption_volatility3,1.4820342868515437,3.676055977996089,3
8,family_consumption_change1,2.0255603906065667,3.676055977996089,3
8,family_consumption_trend3,2.395575202020927,3.676055977996089,3
8,consumption_community_lag1,1.8656290143259384,3.676055977996089,3
8,consumption_hospital_lag1,3.3157545710747005,3.676055977996089,3
8,hospital_community_ratio_lag1,2.9347722632859914,3.676055977996089,3
8,reserve_pct_lag1,2.318196485109162,3.676055977996089,3
8,reserve_pct_lag2,2.5699338174282347,3.676055977996089,3
8,reserve_pct_lag3,2.6416681018971078,3.676055977996089,3
8,reserve_mean3,3.238316320054872,3.676055977996089,3
8,reserve_change1,2.0370085405687246,3.676055977996089,3
8,ast_tested_per_100k,3.212084920862178,3.676055977996089,3
8,reported_resistant_per_100k,3.1838839910336776,3.676055977996089,3
8,tested_growth1,0.932455246122668,3.676055977996089,3
8,testing_volatility4,1.5630936026205695,3.676055977996089,3
8,population,2.014976299567087,3.676055977996089,3
8,age65_pct,0.8355843974140778,3.676055977996089,3
8,urban_pct,1.937755946693756,3.676055977996089,3
8,gdp_per_capita,2.347533535289514,3.676055977996089,3
8,health_expenditure_pct_gdp,2.169416996202157,3.676055977996089,3
8,log_population,1.884756135089568,3.676055977996089,3
8,population_growth1,2.364986472649493,3.676055977996089,3
8,population_growth3,3.530885108268735,3.676055977996089,3
8,age65_change1,1.727430811239948,3.676055977996089,3
8,urban_change1,2.530790793057826,3.676055977996089,3
8,log_gdp_per_capita,3.377411624608896,3.676055977996089,3
8,gdp_growth1,0.7982279713622843,3.676055977996089,3
8,health_expenditure_change1,-0.2959219520505126,3.676055977996089,3
8,eu_resistance_excl_country,1.136762872611235,3.676055977996089,3
8,resistance_gap_to_eu,1.1761388948040203,3.676055977996089,3
8,eu_resistance_change1,-0.2727049587530382,3.676055977996089,3
8,other_antibiotic_mean,1.2678100878187608,3.676055977996089,3
8,other_antibiotic_sd,0.9625898352347796,3.676055977996089,3
8,other_high_resistance_count,0.8022011919754282,3.676055977996089,3
8,country_profile_gap,1.0101766710708209,3.676055977996089,3
8,trend_x_volatility,-0.5282073649728238,3.676055977996089,3
8,resistance_x_consumption,2.370501183955706,3.676055977996089,3
8,trend_x_consumption,2.393023111426676,3.676055977996089,3
8,resistance_x_eu_gap,0.1611223835617231,3.676055977996089,3
8,origin_year_index,3.676055977996089,3.676055977996089,3
9,family_consumption_lag1,3.270502408616516,5.12639875359888,3
9,family_consumption_lag2,3.5481021601363176,5.12639875359888,3
9,family_consumption_lag3,5.045254762020592,5.12639875359888,3
9,family_consumption_mean3,4.216634169690931,5.12639875359888,3
9,family_consumption_sum3,3.469973786004502,5.12639875359888,3
9,family_consumption_volatility3,1.928705993685543,5.12639875359888,3
9,family_consumption_change1,3.136990226520797,5.12639875359888,3
9,family_consumption_trend3,5.12639875359888,5.12639875359888,3
9,consumption_community_lag1,2.223279059707457,5.12639875359888,3
9,consumption_hospital_lag1,2.808112557983404,5.12639875359888,3
9,hospital_community_ratio_lag1,2.394013334798393,5.12639875359888,3
9,reserve_pct_lag1,2.809185999009405,5.12639875359888,3
9,reserve_pct_lag2,4.048024583884245,5.12639875359888,3
9,reserve_pct_lag3,4.552751394708747,5.12639875359888,3
9,reserve_mean3,4.439231693340173,5.12639875359888,3
9,reserve_change1,3.988039377219318,5.12639875359888,3
9,ast_tested_per_100k,1.9470256580569985,5.12639875359888,3
9,reported_resistant_per_100k,0.7250124033149988,5.12639875359888,3
9,tested_growth1,-0.5303201139053665,5.12639875359888,3
9,testing_volatility4,0.3912319333988709,5.12639875359888,3
9,population,1.5890555630589234,5.12639875359888,3
9,age65_pct,1.289666297241217,5.12639875359888,3
9,urban_pct,2.356987209944254,5.12639875359888,3
9,gdp_per_capita,1.8290891432957728,5.12639875359888,3
9,health_expenditure_pct_gdp,0.9047687747452272,5.12639875359888,3
9,log_population,1.4681718446336132,5.12639875359888,3
9,population_growth1,1.310374026289423,5.12639875359888,3
9,population_growth3,3.777880716942352,5.12639875359888,3
9,age65_change1,-0.0238512727713856,5.12639875359888,3
9,urban_change1,1.9506740526245407,5.12639875359888,3
9,log_gdp_per_capita,1.927592609784148,5.12639875359888,3
9,gdp_growth1,-1.263475110587541,5.12639875359888,3
9,health_expenditure_change1,0.3079445961797805,5.12639875359888,3
9,eu_resistance_excl_country,0.4787191532550616,5.12639875359888,3
